LAMMPS (2 Aug 2023 - Development - patch_2Aug2023-219-g06e2d5d306)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (10.956 10.956 10.629)
  2 by 3 by 1 MPI processor grid
  reading atoms ...
  108 atoms
  read_data CPU = 0.007 seconds
ACE version: 2022.6.27
Recursive evaluator is used
Loading Siviraman_GAP_HfO2_N3_rcut5_maxdeg10_regQR.yace
Total number of basis functions
	O: 20 (r=1) 1166 (r>1)
	Hf: 20 (r=1) 1166 (r>1)
Mapping LAMMPS atom type #1(Hf) -> ACE species type #1
Mapping LAMMPS atom type #2(O) -> ACE species type #0
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 3.5, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair pace, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.12 | 3.121 | 3.121 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press     
   3880000   1918.2186     -1063.3771      26.530566     -1036.8465      16433.927    
   3881000   2074.3413     -1067.0369      28.689874     -1038.347       20530.112    
   3882000   2206.7922     -1063.9623      30.52178      -1033.4405      28157.817    
   3883000   1997.7849     -1063.9656      27.631035     -1036.3346      31240.095    
   3884000   1984.615      -1066.6591      27.448884     -1039.2102      19991.714    
   3885000   2048.3968     -1063.2616      28.331039     -1034.9306      41736.163    
   3886000   1992.4607     -1062.1581      27.557396     -1034.6007      46165.097    
   3887000   2036.2394     -1065.6516      28.162892     -1037.4887      27957.029    
   3888000   2199.3355     -1064.0131      30.418648     -1033.5944      33685.508    
   3889000   1815.0728     -1068.7986      25.103974     -1043.6946     -6831.4671    
   3890000   1843.1158     -1061.4148      25.491832     -1035.923       51171.285    
   3891000   1805.2396     -1065.6076      24.967971     -1040.6396      23232.419    
   3892000   2012.787      -1059.1244      27.838527     -1031.2859      34377.727    
   3893000   1949.661      -1064.8292      26.965441     -1037.8638      9521.6166    
   3894000   2024.7876     -1065.4188      28.004504     -1037.4143      34872.785    
   3895000   1894.1286     -1065.1106      26.197381     -1038.9132      46056.419    
   3896000   2181.2267     -1060.6019      30.168188     -1030.4337      34813.208    
   3897000   1810.932      -1066.636       25.046703     -1041.5893      20258.667    
   3898000   1834.2968     -1064.7996      25.369858     -1039.4297      8812.4073    
   3899000   2192.0172     -1063.8782      30.31743      -1033.5608      19333.144    
   3900000   1885.9004     -1063.9121      26.083578     -1037.8286      42056.249    
   3901000   2390.6748     -1060.7116      33.06503      -1027.6465      27918.168    
   3902000   2063.8396     -1066.6769      28.544626     -1038.1322      32194.03     
   3903000   2027.9978     -1062.0712      28.048903     -1034.0223      22083.287    
   3904000   2011.2159     -1064.9155      27.816797     -1037.0987      33728.737    
   3905000   1959.4717     -1060.6472      27.10113      -1033.5461      33937.305    
   3906000   2252.8731     -1063.1337      31.159117     -1031.9746      32511.765    
   3907000   1945.2878     -1059.9737      26.904955     -1033.0688      15459.18     
   3908000   2051.8479     -1060.8246      28.378771     -1032.4458      25507.75     
   3909000   1737.2846     -1065.2052      24.028098     -1041.1771      9120.9485    
   3910000   2172.8553     -1064.9279      30.052404     -1034.8755      30012.339    
   3911000   2098.0133     -1058.994       29.017277     -1029.9767      55881.166    
   3912000   1896.0549     -1062.9683      26.224023     -1036.7443      33780.835    
   3913000   1661.2527     -1064.5378      22.976512     -1041.5612      22702.235    
   3914000   1976.7545     -1061.0414      27.340167     -1033.7012      13297.191    
   3915000   2213.1544     -1060.7578      30.609774     -1030.1481      30608.116    
   3916000   1846.8813     -1062.1517      25.543912     -1036.6078      39127.998    
   3917000   2526.1378     -1061.9109      34.938597     -1026.9724      25650.387    
   3918000   2095.4803     -1064.3117      28.982243     -1035.3295      31225.788    
   3919000   2077.3213     -1066.352       28.73109      -1037.6209     -2113.0443    
   3920000   1688.7073     -1061.6395      23.356234     -1038.2833      26716.066    
   3921000   2175.2358     -1061.7853      30.085329     -1031.7         16888.583    
   3922000   2082.9052     -1066.8701      28.808319     -1038.0618      9575.4258    
   3923000   2249.7747     -1060.0089      31.116263     -1028.8927      34216.263    
   3924000   1892.7275     -1062.9076      26.178003     -1036.7296      37629.03     
   3925000   2098.8438     -1062.6802      29.028763     -1033.6515      22175.22     
   3926000   1609.2116     -1061.8983      22.256742     -1039.6416      13613.841    
   3927000   1844.7319     -1063.5338      25.514184     -1038.0196      2330.3518    
   3928000   2274.1755     -1062.4769      31.453747     -1031.0231      21985.893    
   3929000   1833.3526     -1063.9962      25.356798     -1038.6395      3994.5193    
   3930000   2018.6813     -1062.3896      27.920049     -1034.4695      42027.209    
   3931000   1884.1795     -1065.1188      26.059777     -1039.059       13479.386    
   3932000   2069.9885     -1065.0459      28.62967      -1036.4162      26200.863    
   3933000   1953.4701     -1063.1384      27.018124     -1036.1203      21838.174    
   3934000   2177.1633     -1064.3939      30.111988     -1034.2819      19386.414    
   3935000   1964.2054     -1067.7213      27.166601     -1040.5547      27552.5      
   3936000   1899.6948     -1061.2479      26.274367     -1034.9736      31927.197    
   3937000   1976.1199     -1064.0704      27.331389     -1036.739       29559.913    
   3938000   2199.5358     -1064.3954      30.421418     -1033.974       18741.214    
   3939000   1952.9381     -1066.6378      27.010766     -1039.627       3007.3266    
   3940000   2107.7909     -1065.6655      29.152509     -1036.5129      16796.764    
   3941000   1894.5425     -1062.6271      26.203105     -1036.424       28066.091    
   3942000   2028.9486     -1064.452       28.062055     -1036.39        29602.554    
   3943000   1700.5416     -1063.7012      23.519911     -1040.1813      56505.035    
   3944000   2100.5276     -1061.4514      29.052051     -1032.3994      23331.666    
   3945000   1913.6611     -1064.2584      26.467531     -1037.7908      47173.171    
   3946000   2363.0125     -1060.3606      32.682438     -1027.6782      51995.045    
   3947000   1828.7174     -1063.3343      25.29269      -1038.0416      21076.127    
   3948000   2148.3655     -1062.6215      29.71369      -1032.9079      18620.842    
   3949000   1856.6811     -1059.0692      25.679452     -1033.3898      32972.718    
   3950000   1831.0568     -1062.6074      25.325046     -1037.2824      41136.522    
   3951000   2037.9531     -1066.1791      28.186594     -1037.9925      3823.9373    
   3952000   1935.5956     -1066.3565      26.770905     -1039.5856     -465.10642    
   3953000   1963.7173     -1067.5993      27.159851     -1040.4394      7396.0032    
   3954000   2091.8857     -1061.9543      28.932527     -1033.0218      33910.655    
   3955000   1787.6921     -1061.6238      24.725275     -1036.8985      36049.616    
   3956000   2102.5937     -1061.4517      29.080628     -1032.3711      36063.277    
   3957000   1988.3258     -1064.2431      27.500207     -1036.7429      22282.383    
   3958000   2215.9808     -1064.8369      30.648865     -1034.188       14132.387    
   3959000   1768.488      -1065.6126      24.459667     -1041.1529      5626.2648    
   3960000   2131.9749     -1062.0783      29.486994     -1032.5913      43793.358    
   3961000   2105.2008     -1069.3509      29.116686     -1040.2343     -7875.6137    
   3962000   2304.8466     -1063.6602      31.877954     -1031.7822      32133.723    
   3963000   2227.2669     -1064.1544      30.804963     -1033.3494      43859.574    
   3964000   1813.679      -1061.7881      25.084696     -1036.7034      11930.354    
   3965000   2270.7713     -1060.4573      31.406664     -1029.0507      41066.539    
   3966000   2079.6826     -1065.5023      28.763747     -1036.7386      20309.494    
   3967000   2268.9843     -1060.5138      31.381949     -1029.1318      36575.909    
   3968000   2004.9977     -1059.6217      27.730793     -1031.8909      40475.153    
   3969000   1991.301      -1063.1392      27.541357     -1035.5979      24709.613    
   3970000   2117.6098     -1062.5815      29.288313     -1033.2932      29041.018    
   3971000   2161.1337     -1067.4847      29.890285     -1037.5944      36741.585    
   3972000   2015.9756     -1060.7989      27.882627     -1032.9163      53311.188    
   3973000   1946.317      -1065.7293      26.919191     -1038.8101      188.80056    
   3974000   2145.6063     -1063.3308      29.675528     -1033.6552      30014.691    
   3975000   1903.0419     -1065.1935      26.32066      -1038.8729      6362.0595    
   3976000   2107.6665     -1066.1829      29.150789     -1037.0321      23281.457    
   3977000   1974.195      -1064.7164      27.304767     -1037.4116      17943.642    
   3978000   1908.9637     -1062.2412      26.402563     -1035.8386      45652.576    
   3979000   2034.0048     -1061.7077      28.131986     -1033.5757      39264.359    
   3980000   1983.326      -1063.391       27.431056     -1035.96        36275.225    
   3981000   2011.2891     -1061.9089      27.817809     -1034.0911      36855.963    
   3982000   2033.6131     -1063.2806      28.126568     -1035.154       12100.481    
   3983000   1872.1302     -1060.2649      25.893125     -1034.3718      29112.034    
   3984000   2084.3087     -1063.6585      28.82773      -1034.8308      23929.1      
   3985000   1905.5442     -1066.681       26.355268     -1040.3257      23642.447    
   3986000   2508.7309     -1058.7298      34.697844     -1024.0319      30517.309    
   3987000   1835.8661     -1063.2073      25.391562     -1037.8157      39881.104    
   3988000   2276.8714     -1063.3048      31.491034     -1031.8138      57296.019    
   3989000   1889.4427     -1059.892       26.132572     -1033.7594      33766.919    
   3990000   2123.3079     -1069.2975      29.367123     -1039.9303     -15617.12     
   3991000   1968.0122     -1062.3535      27.219253     -1035.1342      37087.424    
   3992000   2082.1807     -1062.7931      28.798299     -1033.9948      32012.555    
   3993000   1845.346      -1062.4072      25.522678     -1036.8845      7046.2939    
   3994000   2071.6682     -1062.0675      28.652902     -1033.4146      36067.342    
   3995000   2005.3443     -1068.419       27.735587     -1040.6834      13477.472    
   3996000   1945.2517     -1061.2145      26.904457     -1034.3101      27690.849    
   3997000   1729.1555     -1064.8141      23.915666     -1040.8985      36710.619    
   3998000   2005.0176     -1064.4954      27.731069     -1036.7643      5579.5326    
   3999000   2335.7816     -1064.7708      32.305811     -1032.465       23062.228    
   4000000   1819.4153     -1061.111       25.164034     -1035.9469      15607.798    
   4001000   1847.036      -1063.5311      25.546051     -1037.9851      5404.377     
   4002000   1839.1871     -1064.1766      25.437494     -1038.7391      27022.334    
   4003000   2085.2461     -1062.7637      28.840695     -1033.923       28709.892    
   4004000   1869.6325     -1064.271       25.85858      -1038.4124      13311.762    
   4005000   1901.5299     -1065.6514      26.299747     -1039.3516      19364.616    
   4006000   2035.4475     -1063.5329      28.151939     -1035.381       24813.686    
   4007000   1947.9001     -1062.4372      26.941085     -1035.4962      24955.261    
   4008000   2297.3203     -1062.8022      31.773859     -1031.0283      33776.942    
   4009000   2037.9472     -1062.4433      28.186513     -1034.2568      48477.81     
   4010000   1843.5755     -1062.9508      25.49819      -1037.4526      17750.88     
   4011000   1787.844      -1057.7326      24.727377     -1033.0052      15093.817    
   4012000   1873.0563     -1063.3629      25.905934     -1037.4569      32183.215    
   4013000   2001.8881     -1061.4642      27.687786     -1033.7764      22481.397    
   4014000   1913.0063     -1063.6635      26.458476     -1037.2051      32407.222    
   4015000   2040.9638     -1064.2367      28.228235     -1036.0085      19710.48     
   4016000   1679.9922     -1061.5508      23.235696     -1038.3151      20036.342    
   4017000   2150.7716     -1062.2105      29.746969     -1032.4636      47861.231    
   4018000   2053.9098     -1062.9146      28.407288     -1034.5073     -1364.9947    
   4019000   2033.9617     -1057.5618      28.131389     -1029.4304      48631.92     
   4020000   1965.3667     -1059.7811      27.182664     -1032.5984      49453.984    
   4021000   1960.7032     -1059.2389      27.118164     -1032.1207      51508.571    
   4022000   1979.2952     -1066.3729      27.375306     -1038.9976      33222.68     
   4023000   1841.7294     -1059.875       25.472657     -1034.4023      50603.895    
   4024000   1794.9815     -1065.7052      24.826094     -1040.8792      17343.555    
   4025000   2077.3023     -1063.7022      28.730826     -1034.9714      30815.729    
   4026000   1898.3768     -1063.5434      26.256137     -1037.2872      27655.004    
   4027000   1936.0787     -1062.7381      26.777586     -1035.9606      37560.952    
   4028000   1755.1204     -1066.8069      24.274782     -1042.5321      18338.589    
   4029000   2172.0429     -1063.6588      30.041168     -1033.6176      20932.313    
   4030000   1917.3974     -1058.417       26.519208     -1031.8978      64335.27     
   4031000   1820.4863     -1061.1173      25.178846     -1035.9384      45382.916    
   4032000   1744.4123     -1063.2134      24.12668      -1039.0867      18767.596    
   4033000   2029.6485     -1063.5176      28.071735     -1035.4459      16477.426    
   4034000   2033.5174     -1061.0959      28.125245     -1032.9707      29603.08     
   4035000   1803.6705     -1066.2408      24.946271     -1041.2945      23562.11     
   4036000   1729.4606     -1061.4325      23.919885     -1037.5126      20941.861    
   4037000   1704.6999     -1062.2311      23.577423     -1038.6536      13872.411    
   4038000   1996.4557     -1064.7976      27.61265      -1037.1849      31872.089    
   4039000   2182.3345     -1062.7687      30.183509     -1032.5852      34385.629    
   4040000   2205.3274     -1066.0342      30.50152      -1035.5327      21086.354    
   4041000   1718.0995     -1060.2831      23.762752     -1036.5204      45623.019    
   4042000   1809.362      -1065.5261      25.024988     -1040.5012      40193.878    
   4043000   1921.5947     -1061.0321      26.577261     -1034.4548      21412.524    
   4044000   1769.1473     -1062.434       24.468786     -1037.9652      56667.978    
   4045000   2017.63       -1066.4035      27.905508     -1038.498       24755.76     
   4046000   2391.4172     -1063.112       33.075298     -1030.0367      10212.733    
   4047000   2143.8237     -1065.2216      29.650873     -1035.5707      30634.411    
   4048000   1902.5054     -1063.1804      26.31324      -1036.8672      37638.307    
   4049000   2056.537      -1065.7448      28.443625     -1037.3011      26336.776    
   4050000   2142.2633     -1062.6472      29.629291     -1033.0179      29487.532    
   4051000   1946.3918     -1064.4908      26.920224     -1037.5706      15491.622    
   4052000   2183.865      -1063.2382      30.204677     -1033.0335      4574.8246    
   4053000   1884.7839     -1061.9375      26.068136     -1035.8693      17308.113    
   4054000   1784.4387     -1066.3857      24.680278     -1041.7054     -4489.17      
   4055000   1909.2397     -1060.1056      26.406381     -1033.6992      52404.53     
   4056000   1686.7144     -1066.7016      23.32867      -1043.3729      12104.25     
   4057000   2005.0234     -1060.7993      27.731149     -1033.0682      18516.426    
   4058000   1656.7973     -1064.6518      22.91489      -1041.7369      30838.252    
   4059000   2160.8392     -1062.5862      29.886212     -1032.7         22956.328    
   4060000   2021.9105     -1063.6026      27.964711     -1035.6379      22339.371    
   4061000   2335.291      -1061.1804      32.299025     -1028.8813      30732.533    
   4062000   2041.8683     -1062.1125      28.240744     -1033.8718      40528.644    
   4063000   1906.5948     -1066.3139      26.369799     -1039.9441      9993.2357    
   4064000   2159.2606     -1063.6076      29.864379     -1033.7433      14801.972    
   4065000   1777.4336     -1064.39        24.583391     -1039.8066      31613.62     
   4066000   1803.853      -1060.4648      24.948794     -1035.516       31212.701    
   4067000   1722.869      -1058.9727      23.828718     -1035.1439      13877.351    
   4068000   2239.4479     -1065.1832      30.973436     -1034.2097      39585.22     
   4069000   1659.3386     -1064.6793      22.950039     -1041.7293      14481.502    
   4070000   2295.8252     -1062.1798      31.753181     -1030.4266      21255.922    
   4071000   1923.9835     -1063.2853      26.610299     -1036.675       14626.877    
   4072000   1933.4036     -1061.8703      26.740587     -1035.1297      25774.151    
   4073000   1899.1005     -1060.8076      26.266147     -1034.5415      60203.752    
   4074000   2245.6195     -1062.8812      31.058793     -1031.8224      34536.612    
   4075000   2042.7869     -1067.8155      28.25345      -1039.5621      25424.981    
   4076000   2059.907      -1063.4379      28.490235     -1034.9476      37818.895    
   4077000   1966.1586     -1065.7405      27.193616     -1038.5469      27867.116    
   4078000   2012.5635     -1067.3435      27.835434     -1039.508       23467.183    
   4079000   1918.0651     -1064.3466      26.528443     -1037.8182      32370.889    
   4080000   1837.6935     -1064.5663      25.416836     -1039.1495      28218.754    
   4081000   1929.1684     -1061.0181      26.68201      -1034.336       41392.773    
   4082000   1999.7385     -1065.643       27.658054     -1037.9849      9686.5921    
   4083000   1927.5633     -1064.6393      26.659811     -1037.9795      9039.5667    
   4084000   2119.5247     -1065.3977      29.314797     -1036.0829      27779.185    
   4085000   1712.9027     -1062.6484      23.690876     -1038.9575      3349.1573    
   4086000   1988.7902     -1062.12        27.506631     -1034.6134      61297.552    
   4087000   2030.2052     -1063.431       28.079434     -1035.3516      18494.959    
   4088000   1842.6036     -1066.3614      25.484747     -1040.8766      25827.053    
   4089000   1978.9703     -1059.6619      27.370813     -1032.2911      23332.596    
   4090000   2050.4806     -1064.9911      28.359859     -1036.6313      40478.184    
   4091000   2056.2899     -1063.7007      28.440208     -1035.2604      2897.4603    
   4092000   1866.6503     -1063.1419      25.817333     -1037.3245      33071.397    
   4093000   2109.3788     -1064.8161      29.174472     -1035.6416      21604.434    
   4094000   1834.6216     -1063.2579      25.374349     -1037.8835      33549.85     
   4095000   1818.9253     -1066.0043      25.157256     -1040.847       25240.676    
   4096000   1899.0022     -1059.5219      26.264787     -1033.2571      57601.949    
   4097000   1822.3489     -1062.8468      25.204608     -1037.6422      15429.735    
   4098000   1947.5712     -1065.9107      26.936536     -1038.9742      24095.367    
   4099000   1670.0093     -1061.5476      23.097624     -1038.45        34726.58     
   4100000   1911.5067     -1065.571       26.437735     -1039.1333      18091.419    
   4101000   2190.2495     -1062.7372      30.292981     -1032.4442      25240.55     
   4102000   1885.0519     -1062.9154      26.071842     -1036.8435      17494.795    
   4103000   2167.422      -1061.4952      29.977257     -1031.5179      36915.543    
   4104000   1871.5423     -1063.7273      25.884994     -1037.8423      24732.453    
   4105000   1879.5247     -1062.0487      25.995396     -1036.0533      24227.949    
   4106000   1858.6227     -1065.2771      25.706305     -1039.5708      18469.328    
   4107000   1950.1005     -1062.3938      26.971519     -1035.4223      22319.403    
   4108000   1867.7309     -1060.1012      25.832279     -1034.2689      38470.91     
   4109000   2065.3053     -1066.5335      28.564898     -1037.9686      30449.769    
   4110000   2043.4878     -1059.4454      28.263143     -1031.1822      43598.371    
   4111000   1917.733      -1058.6186      26.52385      -1032.0948      38303.799    
   4112000   1975.712      -1064.5171      27.325748     -1037.1914      15736.332    
   4113000   2005.018      -1068.0279      27.731074     -1040.2968      21527.025    
   4114000   1929.1755     -1064.548       26.682109     -1037.8659      22605.079    
   4115000   2053.6992     -1060.2243      28.404375     -1031.82        31623.42     
   4116000   2090.0252     -1064.4506      28.906794     -1035.5438      19313.858    
   4117000   1708.0131     -1061.6153      23.623248     -1037.9921      28908.289    
   4118000   2046.1581     -1066.0756      28.300076     -1037.7755      4829.9675    
   4119000   1920.0706     -1064.2001      26.556181     -1037.6439      10590.282    
   4120000   2026.2844     -1064.8922      28.025206     -1036.867       27204.799    
   4121000   2372.3361     -1062.6417      32.81139      -1029.8304      38901.847    
   4122000   2292.6393     -1063.0421      31.709118     -1031.333       38394.452    
   4123000   2100.5207     -1063.8577      29.051957     -1034.8057      15237.528    
   4124000   1727.2773     -1064.8823      23.889689     -1040.9927      16529.839    
   4125000   1815.8377     -1060.5922      25.114553     -1035.4776      37903.351    
   4126000   2074.1095     -1061.5572      28.686667     -1032.8706      54559.095    
   4127000   1841.0516     -1064.5933      25.463281     -1039.13        9944.665     
   4128000   1928.707      -1063.2566      26.675629     -1036.5809      30409.912    
   4129000   2052.1878     -1062.2792      28.383472     -1033.8957      44227.461    
   4130000   1865.3766     -1065.2308      25.799717     -1039.4311      37322.028    
   4131000   1929.6694     -1062.4764      26.688941     -1035.7875      53104.213    
   4132000   2057.0605     -1063.9641      28.450866     -1035.5132      33275.71     
   4133000   2349.2001     -1061.5345      32.4914       -1029.0431      27836.079    
   4134000   1994.6069     -1065.7265      27.58708      -1038.1394      1455.5008    
   4135000   2108.4549     -1059.6965      29.161693     -1030.5348      34296.009    
   4136000   2077.8061     -1064.1118      28.737795     -1035.374       13255.855    
   4137000   2334.8247     -1065.1716      32.292577     -1032.8791      15836.734    
   4138000   1909.6228     -1061.6267      26.411679     -1035.2151      32031.339    
   4139000   1861.5081     -1064.7605      25.746212     -1039.0143      6577.9083    
   4140000   2213.683      -1060.9105      30.617085     -1030.2934      41301.899    
   4141000   1833.3173     -1063.3622      25.35631      -1038.0059      39835.284    
   4142000   2106.4534     -1057.4484      29.134011     -1028.3144      41727.823    
   4143000   1761.3167     -1060.6346      24.360482     -1036.2741      22657.741    
   4144000   2021.4395     -1064.5044      27.958197     -1036.5463      27544.528    
   4145000   2007.3606     -1066.7773      27.763474     -1039.0138      14171.548    
   4146000   1916.5451     -1065.5433      26.50742      -1039.0358      33574.736    
   4147000   1897.0781     -1062.6026      26.238175     -1036.3644      23721.035    
   4148000   1818.4178     -1062.9229      25.150237     -1037.7727      47257.983    
   4149000   1827.7661     -1065.6138      25.279532     -1040.3343      24529.734    
   4150000   2184.4073     -1068.9951      30.212179     -1038.7829      17250.973    
   4151000   1747.9845     -1059.3734      24.176085     -1035.1973      24782.18     
   4152000   2005.7679     -1063.5857      27.741446     -1035.8443      20262.884    
   4153000   1999.2698     -1064.5463      27.651572     -1036.8947      13549.261    
   4154000   1910.8902     -1062.6074      26.429209     -1036.1782      53687.569    
   4155000   2159.7245     -1062.0401      29.870794     -1032.1693      2328.3928    
   4156000   2113.9593     -1063.692       29.237823     -1034.4542      9355.3452    
   4157000   1810.5669     -1062.3548      25.041653     -1037.3132      30056.655    
   4158000   1861.0098     -1063.4888      25.73932      -1037.7495      30969.944    
   4159000   1968.8313     -1062.4483      27.230582     -1035.2177      46263.317    
   4160000   1697.0992     -1064.3988      23.4723       -1040.9265     -5438.7231    
   4161000   2088.4416     -1060.8005      28.884892     -1031.9156      25407.025    
   4162000   1963.1973     -1065.6467      27.152658     -1038.494       19433.798    
   4163000   1954.0825     -1060.9873      27.026594     -1033.9607      26084.454    
   4164000   1979.0987     -1062.4835      27.372588     -1035.1109      31616.021    
   4165000   2086.1536     -1063.6198      28.853247     -1034.7666      34705.748    
   4166000   2039.935      -1065.1901      28.214006     -1036.9761      28569.922    
   4167000   2144.7886     -1059.6221      29.664219     -1029.9579      53408.736    
   4168000   2079.0283     -1066.9584      28.754699     -1038.2037     -3623.8537    
   4169000   2275.0096     -1063.1766      31.465284     -1031.7113      47208.32     
   4170000   2021.2744     -1062.3006      27.955913     -1034.3447      34037.302    
   4171000   2196.5971     -1066.8468      30.380774     -1036.466       41523.49     
   4172000   1994.3242     -1058.0415      27.583169     -1030.4583      58430.013    
   4173000   1916.0099     -1062.7281      26.500017     -1036.2281      31782.352    
   4174000   1904.6884     -1064.7432      26.343432     -1038.3997      14270.987    
   4175000   2078.6588     -1064.3079      28.749588     -1035.5583      33683.009    
   4176000   1857.4125     -1066.1628      25.689566     -1040.4732      39042.665    
   4177000   1889.2315     -1059.3771      26.12965      -1033.2474      66743.852    
   4178000   1799.8779     -1067.0329      24.893815     -1042.1391      27508.473    
   4179000   1994.9405     -1062.3431      27.591695     -1034.7514      41050.965    
   4180000   2092.7086     -1064.2384      28.943908     -1035.2945     -2517.7832    
   4181000   1850.6547     -1066.1201      25.596101     -1040.524       13602.271    
   4182000   1862.1344     -1063.9025      25.754875     -1038.1477      31226.877    
   4183000   2293.7728     -1066.8932      31.724794     -1035.1684      5794.9397    
   4184000   1952.5076     -1067.2473      27.004811     -1040.2425      26029.983    
   4185000   2362.348      -1064.1784      32.673246     -1031.5052      11682.997    
   4186000   2137.7744     -1064.6682      29.567206     -1035.101       40719.542    
   4187000   2217.5143     -1066.849       30.670075     -1036.1789      37138.072    
   4188000   1853.6932     -1060.6504      25.638126     -1035.0122      53639.13     
   4189000   2119.2824     -1063.5317      29.311446     -1034.2203      28162.292    
   4190000   2049.4606     -1067.9035      28.345753     -1039.5577     -1516.066     
   4191000   1815.3308     -1060.356       25.107542     -1035.2485      49992.324    
   4192000   1977.0233     -1065.733       27.343884     -1038.3891      6573.5612    
   4193000   2154.2825     -1063.0331      29.795527     -1033.2376      15828.725    
   4194000   1926.449      -1066.6791      26.6444       -1040.0347      7026.022     
   4195000   1961.8668     -1061.262       27.134258     -1034.1278      16165.131    
   4196000   1923.7997     -1063.3528      26.607757     -1036.745       15619.916    
   4197000   2124.1351     -1066.1885      29.378564     -1036.8099     -4171.6365    
   4198000   1823.9931     -1066.5472      25.227349     -1041.3198      32299.482    
   4199000   2175.0354     -1064.7033      30.082557     -1034.6208      2632.5236    
   4200000   1991.2229     -1059.8508      27.540276     -1032.3105      35930.962    
   4201000   1986.1125     -1066.9273      27.469595     -1039.4577      3815.9626    
   4202000   2025.0489     -1063.509       28.008118     -1035.5009      41316.838    
   4203000   2251.4681     -1066.0677      31.139684     -1034.928       30822.968    
   4204000   1979.87       -1062.8409      27.383256     -1035.4577      21551.967    
   4205000   2152.7745     -1063.007       29.77467      -1033.2323      52443.555    
   4206000   1987.8316     -1064.9823      27.493372     -1037.489       36184.028    
   4207000   2224.4209     -1061.9708      30.7656       -1031.2052      17798.476    
   4208000   1976.4489     -1063.8289      27.335939     -1036.493       16955.707    
   4209000   2032.5871     -1066.3738      28.112378     -1038.2614      1870.6968    
   4210000   2251.7503     -1064.6233      31.143588     -1033.4797      43711.2      
   4211000   1894.8108     -1063.9679      26.206816     -1037.7611      13887.335    
   4212000   2214.1006     -1065.2227      30.622861     -1034.5999      28266.891    
   4213000   1748.3864     -1059.2745      24.181644     -1035.0928      40827.482    
   4214000   2115.1117     -1066.5901      29.253763     -1037.3363      21248.852    
   4215000   1779.2711     -1058.3269      24.608806     -1033.718       46690.387    
   4216000   1806.3494     -1064.002       24.983321     -1039.0186     -1016.6025    
   4217000   2152.4788     -1061.2071      29.77058      -1031.4365      31356.713    
   4218000   1963.3923     -1064.7435      27.155356     -1037.5882      32310.162    
   4219000   2112.5499     -1062.4325      29.21833      -1033.2142      12356.113    
   4220000   1702.3709     -1061.9944      23.545212     -1038.4492      40615.668    
   4221000   1969.0491     -1064.5028      27.233595     -1037.2692      32842.739    
   4222000   1898.0292     -1057.9335      26.251329     -1031.6821      57938.596    
   4223000   2138.3733     -1066.4915      29.575489     -1036.916       28428.575    
   4224000   2062.2373     -1062.5234      28.522464     -1034.0009      20312.411    
   4225000   1929.6115     -1067.0397      26.68814      -1040.3516      10269.01     
   4226000   1992.452      -1063.5616      27.557275     -1036.0043      22767.42     
   4227000   2077.2167     -1064.9572      28.729642     -1036.2276      35566.288    
   4228000   2040.1513     -1063.729       28.216997     -1035.512       41675.015    
   4229000   1947.3812     -1064.0964      26.933909     -1037.1625      23413.078    
   4230000   1872.6929     -1062.5627      25.900908     -1036.6618      34916.919    
   4231000   1874.2192     -1064.2067      25.922017     -1038.2847      18090.638    
   4232000   1866.3729     -1063.0618      25.813497     -1037.2483      27710.96     
   4233000   2008.4601     -1063.3222      27.778681     -1035.5436      27119.765    
   4234000   2234.3759     -1061.2927      30.903285     -1030.3894      65027.81     
   4235000   2133.879      -1068.2524      29.51333      -1038.7391      19313.739    
   4236000   2065.3159     -1067.1321      28.565045     -1038.567       19566.397    
   4237000   1984.9459     -1062.585       27.45346      -1035.1316      9278.9319    
   4238000   2191.2032     -1064.3311      30.306171     -1034.025       26852.284    
   4239000   2034.0925     -1065.4501      28.133198     -1037.3169      19100.168    
   4240000   1702.4291     -1064.8058      23.546017     -1041.2598      4454.8408    
   4241000   1940.5222     -1061.8738      26.839044     -1035.0348      24728.454    
   4242000   1964.4978     -1063.4535      27.170647     -1036.2828      37022.496    
   4243000   1852.9176     -1066.2114      25.627399     -1040.584       14171.804    
   4244000   2069.582      -1063.6008      28.624048     -1034.9768      3607.52      
   4245000   2219.2316     -1064.981       30.693827     -1034.2872      23139.391    
   4246000   2150.7077     -1060.987       29.746084     -1031.2409      37175.591    
   4247000   2125.0158     -1068.261       29.390744     -1038.8702      25252.608    
   4248000   2029.2131     -1061.9561      28.065713     -1033.8904      38981.579    
   4249000   2247.9244     -1064.6223      31.090673     -1033.5316      28809.66     
   4250000   2093.7208     -1065.566       28.957908     -1036.6081      32387.377    
