step pe pxx pyy pzz pxy pxz pyz
196 -929.43663097161766018 23324.734027571525075 -27332.241176777504734 -7638.7642110116112235 -23495.285281484477309 -7265.4840508991383103 18275.108596834241325
197 -928.48597794771308145 23873.424287743891909 8628.0605644171646418 5297.8813400017170352 -7615.1238448877502378 19638.856769374295254 -8805.579366996882527
198 -928.1984397641549549 52578.349073930359737 32666.473029095588572 20827.35404354702041 -10364.5255808728798 8409.11974599172936 -9076.5029364925267146
199 -925.81136836073687846 37822.402758179487137 20584.973566871565708 23138.199261047189793 12632.290789489328745 -7460.5591311350544856 -9378.0450009349424363
200 -930.24913836327345962 -5594.3815100293013529 -24930.293963842992525 12654.408671190480163 -13.76409302752124475 4656.0165488949814971 -4603.4059316141228919
201 -929.42660139013571552 -24264.681070910090057 -665.88158121305195891 -1290.6163062869225087 -8919.3844345696015807 9570.4227248984643666 -22929.268777032390062
202 -929.03983933702704689 -17375.177238564061554 13473.477498839329201 4085.3912854425057049 -16807.82737721286685 6857.0386403698266804 -13220.479342068390906
203 -923.6652961763741132 5514.1892708713576212 49821.67032339306752 28194.593774566783395 -9888.8534631913371413 -11270.11553627190915 7920.3739898347803319
204 -922.97114679721039465 51000.849953331897268 45734.03553385369014 33771.422385522157128 1368.7685204092915683 19170.974670140167291 -30947.994286487184581
205 -928.06668738039206801 37715.161020119805471 9792.6305512399030704 -231.30078551787460128 24649.42070498818066 -12429.520389883498865 14291.114011541680156
206 -929.13782159778429559 25169.109344785534631 -18943.008657841513923 -17687.156241519438481 7849.3224738866274492 -12924.349433006760592 -4004.920955992582094
207 -924.21705749661452955 20606.792237663074047 16909.993514412231889 -9657.9268126867955289 14065.028547504956805 6703.0279677072512641 -1226.3800739542757583
208 -927.52173505779387597 8704.5045741646790702 4751.2406732758927319 -7175.0807669407477078 -15495.14337145981699 7483.4490684376487479 -20978.230301495063031
209 -926.41649011090692056 7378.1218481106625404 -4398.7652431297738076 7736.6230036615825156 -10109.770276763349102 5324.3204486964341413 -28097.762401544852764
210 -920.00078896354511926 48486.831748293996498 33819.846436638777959 27191.371880321992649 -24395.887661332806601 35225.488490672738408 -3390.8352760689385832
211 -923.55565989302613161 4446.4725194628908866 4710.4310596709374295 53439.248217659711372 -11031.164068476296961 145.62686448637833792 5003.3234283823703663
212 -923.34488001663612522 65078.512070099794073 48520.58113523836073 72921.880837903590873 38092.665433784888592 -24159.532174832394958 -9127.220463050831313
213 -925.4454646057449736 46278.16058730462828 40954.216259619126504 37256.599944815265189 -6501.2762147006224041 -2805.7926278394033943 12722.373926733236658
214 -930.12235163190939602 21809.579291771122371 27864.503053275289858 15560.248933959846909 14182.064589540286761 -22972.339987377396028 2951.985989789181076
215 -929.45331914730388689 559.34453814198695909 25216.528160343747004 1603.1548541992447099 21611.283812233541539 5648.358314731608516 4801.3543359807908928
216 -930.44320391094436218 25340.391534501806746 24566.502123974438291 22227.020183718454064 14527.766082487993117 -24393.624245758230245 8738.80989422894163
217 -925.63989486367950121 21981.021105053929205 -4680.251329939263087 696.63169344186621856 -4426.7540540357476857 -10889.901992953626177 10706.087924582772757
218 -931.08852243060368892 8409.9775104182026553 321.49877994328898012 864.42280060666905683 4677.6918125837310072 -8021.4448112241761919 19795.576658739646518
219 -932.59703885771364185 582.34871013621511793 270.95621575776004875 -5208.7269848658888804 26318.22930445095335 -3905.1059700208252252 2097.9116775820480143
220 -927.34447841849532779 617.3936614373710654 33478.53801008046139 33077.58722333231708 19891.948266591844003 -3886.4472940565678982 4900.5703015250828685
221 -927.5691799487199205 7787.0814113178948901 36816.305406042294635 34320.784704570716713 20786.654651484968781 1542.9383980242794223 6968.8716310806757974
222 -924.63443580156535972 10006.531858916689089 21508.889902287344739 25781.251667977416218 8894.8750162725864357 11925.237158298385111 5250.3718500884378955
223 -934.97128638914500698 -19258.321919355264981 -22447.862838999222731 -43596.170380789255432 -4700.1818581598281526 -20963.051399140033027 -8070.7876354699765216
224 -932.97656735064470013 19337.532074935592391 17510.499778216439154 710.19621298010042665 -5384.0295907666468338 -5370.7636958876082645 -17138.106458186273812
225 -932.99723870448315211 20233.068994065266452 8317.108921836310401 -7066.815528882199942 -13367.235539386418168 -8736.2759486352206295 -23659.939813743487321
226 -929.06025230680347704 29273.065370978063584 -7243.0158127699723991 -16785.532155318280275 -29132.32165227425503 -2477.1491032894941782 -18988.766093363159598
227 -924.28748397873403064 16000.150270543677834 7004.6553628053716238 10867.173054831037007 -274.19595006907923107 6383.6134378076712892 -15019.625956687164944
228 -930.11182669516790611 20944.265927419131913 18338.773760099873471 34135.92112705346517 -5272.8302820625040113 -6247.928529940611952 -16831.353619879297185
229 -932.54801236443006474 -4173.6888270475683385 6696.9291103094319624 6096.740151829010756 -4582.7365671081515757 -730.92817257007959597 -18118.108902999309066
230 -923.8099650120412889 23480.938919219672243 30222.551633619717904 64146.826554720930289 -9509.8980604543430672 575.11939135703732973 -40477.502633667842019
231 -922.50802203612397534 -12674.760962561938868 2779.587744452343486 15137.40720187187253 1273.3439956467145748 3821.0996411259138767 -39645.654218274736195
232 -927.61425929115421241 17158.395348638601718 10669.739323924282871 -12835.972799394701724 1417.2648187631743895 -10050.33853099325097 23893.201617189311946
233 -930.25469923165655928 15422.631362818541675 -17377.30194639502588 -10350.447587776341607 -5006.0345167266896169 -4045.5601772081458876 12039.97527229420848
234 -933.70146013639691773 -11848.954148914610414 -23057.335609064793971 -40819.158371230216289 -10927.597233285427137 13911.778890973118905 14735.365267866080103
235 -932.12224194522525522 -27891.918340289634216 -19955.708252712720423 -8450.3720214816203224 1801.1915556719859524 1677.6474593809443832 20264.457362700519298
236 -930.07044698713946218 -19237.762880441412563 23076.971535290711472 -627.70099727876970519 13748.830527319933026 -22198.940074464833742 -34000.831680589850293
237 -928.39357841140690653 -20442.31264135292804 3992.7602985707976586 -15350.210440782617297 10998.829460268194453 5835.5240866406284113 -35119.276532232681348
238 -929.29762015431356303 -7236.5027194198873985 14720.780387776305361 -5395.423290714342329 -24751.683577720603353 -9339.678324499147493 -5554.1139597444998799
239 -933.17989962750129962 596.72825580303731385 6275.4143188493771959 -41412.190719683574571 13437.606608821892223 13076.659846372938773 -5904.2476995904025898
240 -924.38315173224009413 -38048.053158451941272 -13378.051525433082134 36048.043411457903858 7440.1314171520771197 31056.10939750115358 -16520.424185845105967
241 -924.6697210162991496 32529.00252463632205 15861.332989444090344 41503.854678574891295 -1769.3978690244509835 4672.5101904340544934 -3485.4726595043575799
242 -923.16877427324470773 -16948.00704430416954 470.88613803192578189 12423.795631639890416 -3047.8552620547793595 8147.8967827171891258 -40680.803453977714526
243 -923.77574807392545608 15183.067394679772406 24353.097101486004249 53076.788594251716859 -12058.797810675721848 17829.701507202560606 -29044.043991143484163
244 -924.25402116961379306 36418.946043572737835 -12068.90025895409417 -10393.353318032448442 -2525.9031791186175724 -8847.0777107476260426 33363.06572529670666
245 -920.44812367740860282 -8288.4066539609848405 -2331.9687943216558779 34653.96484674885869 5275.1494944173100521 -20346.684065387715236 -146.6131915342553782
246 -919.99595338128290223 28080.231579803206841 -2289.3189781525488797 6225.5949998383339334 36410.514961493012379 3686.0868100064653845 -33723.206405760574853
247 -920.20851265364285609 27283.747699959611055 -4232.6598491245595142 4202.0185057569324272 27169.244933302041318 -2902.0619522649130886 -32555.786376730684424
248 -920.85486657733190441 -12973.257485466026992 5746.7045390151533866 -7515.2406385699559905 20439.280104249104625 1139.5893019742434262 -26352.73002225386881
249 -928.32509337633450741 22209.603328909659467 41644.761141719594889 8459.0663902010273887 -2739.2185217265528081 -17066.931725545975496 -31331.365195642585604
250 -926.85275389057892426 1064.3854037200210314 24226.6126468787661 9670.1963002207194222 -2538.6600727408831517 431.6857267856321414 -4835.8062363906201426
251 -929.21377906693919613 12191.452019823582305 11552.620075914886911 -24696.746358159791271 -10573.379690077490523 -13756.350510017902707 -2938.2893077535532029
252 -925.67358859765158741 18028.79386063392667 -14485.448526348951418 -10775.397472315806226 -19260.963659960620134 -17702.897518462421431 -17288.895677212633018
253 -930.88984227505454783 26066.352996481466107 11588.997656798941534 -8293.2649656456887897 616.31196634944456036 693.50818817804292848 15092.405133330496028
254 -922.40177187328379205 16770.837496228054079 48210.016959092572506 30825.983862468950974 -13923.559893029103478 11110.403041800082065 1908.125065634225848
255 -929.00709503478583429 -6599.3614489310466524 12472.849162237587734 39723.833752557591652 -9517.7566012072402373 -15178.51525831402796 -3802.212908877281734
256 -925.3577679147786057 -19740.023721870515146 -9532.372447109202767 50341.282397089649749 8354.9557667185817991 22182.554163196047739 -25312.280310897785967
257 -929.4189133985528315 -14126.033145759625768 -18338.26250262294343 7021.4505911764326811 230.40200479166199443 14085.244949807556623 -9211.3329566723023163
258 -926.57948921416812027 25924.184723511923949 13295.093302660083282 39132.86843494742061 4231.9418802277104987 12693.231200237036319 -8778.1248557798153342
259 -929.28649714895584566 9922.0449179475290293 -1376.502051914737649 20314.880305001006491 -11902.403191025458 23952.473070139309129 7002.4953960559969346
260 -930.21940541282401682 -10719.039150013459221 -19632.104586935114639 9003.1187043323952821 -380.5882575872152529 1272.2178083123840224 -4087.6098894836391082
261 -924.20022174534187798 4626.6967146883007445 44724.999564012985502 34815.796109368777252 5742.5899776367377854 27582.022027368773706 10699.492540786526661
262 -927.55056170997659137 34594.337862974411109 37983.511606747444603 -3804.8408719282883794 14942.497797866881228 -6130.2876210226731928 7292.8771454284988067
263 -925.81924722956239293 18960.110506899287429 5605.2846245441560313 -2045.0586007343397341 14137.125036381155951 10629.428432277127285 -4594.2516824507438287
264 -931.52705152897931384 -6311.4589219236304416 18573.193500500387017 12452.275591975787393 23830.078432551559672 -1793.8613300121521661 2332.9561584938242049
265 -926.427219634713083 5395.5440191689076528 11340.323777389603492 25854.169338999210595 -1217.2558281896692733 22053.162504155283386 1337.827062711596227
266 -926.24225121274173489 22434.858609546634398 31623.707495593571366 -13708.523875951346781 -28398.399286478164868 -23013.957730771391653 39561.483368274981331
267 -923.77402749572365792 26771.574845950621238 32078.94560540511884 -8717.7016435197183455 -28150.571683508609567 -25434.20380282399492 40214.581301562779117
268 -922.48785395025140588 37917.245825394398707 -784.89318092144787897 -9210.1160480789803842 -3249.7864579127776778 -14653.826456964796307 18654.655865941633238
269 -922.7660188515039863 -1543.8141656835161939 15532.524628785206005 10917.731548873267457 1895.0707860915624678 -19460.669995411964919 5883.9234071246228268
270 -932.97162644194747827 -13120.015619298004822 -11718.472510392826734 8798.9328468549647368 18970.377246635584015 7953.9758190491838832 -3346.5049279055583611
271 -930.73022141923934214 3765.4728245194692136 -2294.1131570125198778 13351.925040694644849 42995.684313760946679 -10309.059423494059956 16023.50768723309011
272 -927.98391408666293501 5978.6418562526951064 25428.560697607728798 11598.240390652565111 -14169.586679387304684 -26428.247478454261 2315.7188407766784621
273 -929.94011782214465711 -3287.1750909169131774 13390.231778190809564 -3851.0946626048330472 -11235.758900691565941 -24015.17322448298728 -1512.1187255827951503
274 -928.22191781590436221 15692.343964292844248 23709.51910528285589 16750.82375825881536 15158.204836160344712 -7948.6768628562149388 -21257.633800646661257
275 -930.64068136149853672 10927.540301469278347 41261.032742451869126 8411.6588023569802317 12095.446462606478235 -19343.69889572561442 -45950.789697583866655
276 -926.16280988874927971 4808.6930535160281579 15123.089611147805044 -2062.3792658115157792 -15771.009666738047599 -82.00174399095476474 -3978.7102844288278902
277 -931.90512334441859821 -2538.4223652757314085 15995.002623360933285 9571.7457215677131899 -15894.58940149330374 15831.772745361815396 8844.4198085226616968
278 -921.18793378830218899 1537.6811042224696848 35203.151482866014703 30493.523127145232138 -4791.0135870911417442 -7224.9837901749442608 -6813.0539331301342827
279 -917.93922181391587856 64804.62513808861695 84515.467840073120897 69244.564683707634686 17921.519645977954497 -26539.151341748118284 -7199.7999214845194729
280 -930.16975700529917503 -4801.0074667151566246 22062.256670090617263 15295.977754769382955 32102.721240372688044 -4422.2200992732250597 -18332.80129886047871
